olive_plan_id,olive_plan_name,platform,olive_placement_id,olive_placement_type,date,opid,In_View_Impressions,Valid_and_Viewable_Impressions,In_View_Measurable_Impressions_viewability,Audible_And_Visible_On_Complete,In_View_Measurable_Impressions_AVOC,Valid_and_AVOC_Impressions
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990639,In-stream video (skippable),2022-02-02,2990639,767,,8829,,8829,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990656,In-stream video (skippable),2022-02-02,2990656,1571,,29346,,29346,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989293,In-stream video (skippable),2022-02-02,2989293,41260,,140773,3264,140773,3264
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990643,In-stream video (skippable),2022-02-02,2990643,66,,1522,,1522,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989301,In-stream video (skippable),2022-02-02,2989301,710,,1582,100,1582,100
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990646,In-stream video (skippable),2022-02-02,2990646,348,,5783,,5783,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990640,In-stream video (skippable),2022-02-02,2990640,852,,11719,,11719,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990684,In-stream video (skippable),2022-02-02,2990684,1582,,2085,,2085,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989230,In-stream video (skippable),2022-02-02,2989230,4574,,15800,248,15800,248
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990674,In-stream video (skippable),2022-02-02,2990674,2842,,3668,,3668,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990663,In-stream video (skippable),2022-02-02,2990663,63799,63799,63799,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990658,In-stream video (skippable),2022-02-02,2990658,1003,,17951,,17951,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989294,In-stream video (skippable),2022-02-02,2989294,16341,,56556,2225,56556,2225
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990687,In-stream video (skippable),2022-02-02,2990687,993,,1291,,1291,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990676,In-stream video (skippable),2022-02-02,2990676,1976,,2485,,2485,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990665,In-stream video (skippable),2022-02-02,2990665,38063,38063,38063,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990657,In-stream video (skippable),2022-02-02,2990657,1158,,24121,,24121,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989223,In-stream video (skippable),2022-02-02,2989223,75728,,190797,2338,190797,2338
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990641,In-stream video (skippable),2022-02-02,2990641,706,,24625,,24625,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989228,In-stream video (skippable),2022-02-02,2989228,274945,,1194896,5570,1194896,5570
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990691,In-stream video (skippable),2022-02-02,2990691,1172,,1467,,1467,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990683,In-stream video (skippable),2022-02-02,2990683,1137,,1398,,1398,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990682,In-stream video (skippable),2022-02-02,2990682,1328,,1763,,1763,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990681,In-stream video (skippable),2022-02-02,2990681,814,,1075,,1075,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989222,In-stream video (skippable),2022-02-02,2989222,265020,,1151853,4826,1151853,4826
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990689,In-stream video (skippable),2022-02-02,2990689,664,,913,,913,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990672,In-stream video (skippable),2022-02-02,2990672,680,,923,,923,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990668,In-stream video (skippable),2022-02-02,2990668,22070,22070,22070,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990655,In-stream video (skippable),2022-02-02,2990655,780,,25457,,25457,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989221,In-stream video (skippable),2022-02-02,2989221,94724,,345536,3279,345536,3279
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990678,In-stream video (skippable),2022-02-02,2990678,1489,,1876,,1876,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990647,In-stream video (skippable),2022-02-02,2990647,971,,15086,,15086,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990654,In-stream video (skippable),2022-02-02,2990654,808,,10525,,10525,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990673,In-stream video (skippable),2022-02-02,2990673,514,,670,,670,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990686,In-stream video (skippable),2022-02-02,2990686,3909,,5206,,5206,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990679,In-stream video (skippable),2022-02-02,2990679,1983,,2708,,2708,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989300,In-stream video (skippable),2022-02-02,2989300,33548,,135614,5125,135614,5125
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990685,In-stream video (skippable),2022-02-02,2990685,725,,963,,963,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989295,In-stream video (skippable),2022-02-02,2989295,1059,,2416,122,2416,122
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989297,In-stream video (skippable),2022-02-02,2989297,17588,,48939,3807,48939,3807
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990644,In-stream video (skippable),2022-02-02,2990644,335,,5661,,5661,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990667,In-stream video (skippable),2022-02-02,2990667,84362,84362,84362,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989299,In-stream video (skippable),2022-02-02,2989299,73218,,250907,6614,250907,6614
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990659,In-stream video (skippable),2022-02-02,2990659,37445,37445,37445,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989298,In-stream video (skippable),2022-02-02,2989298,377,,1336,34,1336,34
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989229,In-stream video (skippable),2022-02-02,2989229,54206,,134893,1983,134893,1983
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990669,In-stream video (skippable),2022-02-02,2990669,53662,53662,53662,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989296,In-stream video (skippable),2022-02-02,2989296,1185,,4751,255,4751,255
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989304,In-stream video (skippable),2022-02-02,2989304,318,,1063,29,1063,29
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989232,In-stream video (skippable),2022-02-02,2989232,45254,,162761,1384,162761,1384
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Twitter - Official,2989305,In-stream video (skippable),2022-02-02,2989305,,2494341,,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990642,In-stream video (skippable),2022-02-02,2990642,1051,,16930,,16930,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990675,In-stream video (skippable),2022-02-02,2990675,1525,,1979,,1979,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989302,In-stream video (skippable),2022-02-02,2989302,999,,3647,170,3647,170
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989226,In-stream video (skippable),2022-02-02,2989226,36643,,133404,1172,133404,1172
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990652,In-stream video (skippable),2022-02-02,2990652,49,,820,,820,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990680,In-stream video (skippable),2022-02-02,2990680,1347,,1983,,1983,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990661,In-stream video (skippable),2022-02-02,2990661,39947,39947,39947,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989227,In-stream video (skippable),2022-02-02,2989227,142546,,508952,4636,508952,4636
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990660,In-stream video (skippable),2022-02-02,2990660,24323,24323,24323,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990688,In-stream video (skippable),2022-02-02,2990688,1134,,1439,,1439,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989224,In-stream video (skippable),2022-02-02,2989224,4785,,16212,306,16212,306
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990666,In-stream video (skippable),2022-02-02,2990666,13014,13014,13014,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990649,In-stream video (skippable),2022-02-02,2990649,2135,,29385,,29385,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990677,In-stream video (skippable),2022-02-02,2990677,619,,836,,836,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990645,In-stream video (skippable),2022-02-02,2990645,339,,5383,,5383,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989303,In-stream video (skippable),2022-02-02,2989303,21077,,52968,4784,52968,4784
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989231,In-stream video (skippable),2022-02-02,2989231,271705,,795738,14453,795738,14453
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990690,In-stream video (skippable),2022-02-02,2990690,3165,,3907,,3907,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990648,In-stream video (skippable),2022-02-03,2990648,567,,8981,,8981,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990653,In-stream video (skippable),2022-02-03,2990653,93,,1754,,1754,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989225,In-stream video (skippable),2022-02-03,2989225,186623,,556387,9320,556387,9320
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990664,In-stream video (skippable),2022-02-03,2990664,45698,45698,45698,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990662,In-stream video (skippable),2022-02-03,2990662,7157,7157,7157,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990670,In-stream video (skippable),2022-02-03,2990670,28099,28099,28099,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990651,In-stream video (skippable),2022-02-03,2990651,302,,5418,,5418,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990650,In-stream video (skippable),2022-02-03,2990650,65,,1132,,1132,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990639,In-stream video (skippable),2022-02-03,2990639,4216,,76798,,76798,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990656,In-stream video (skippable),2022-02-03,2990656,179,,1742,,1742,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989293,In-stream video (skippable),2022-02-03,2989293,27609,,95370,2201,95370,2201
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990643,In-stream video (skippable),2022-02-03,2990643,66,,1515,,1515,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989301,In-stream video (skippable),2022-02-03,2989301,3133,,7332,500,7332,500
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990646,In-stream video (skippable),2022-02-03,2990646,781,,14902,,14902,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990640,In-stream video (skippable),2022-02-03,2990640,1760,,30968,,30968,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990684,In-stream video (skippable),2022-02-03,2990684,2574,,3169,,3169,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989230,In-stream video (skippable),2022-02-03,2989230,4688,,15577,218,15577,218
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990674,In-stream video (skippable),2022-02-03,2990674,2967,,3775,,3775,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990663,In-stream video (skippable),2022-02-03,2990663,43939,43939,43939,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990658,In-stream video (skippable),2022-02-03,2990658,140,,2558,,2558,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989294,In-stream video (skippable),2022-02-03,2989294,15627,,55833,2156,55833,2156
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990687,In-stream video (skippable),2022-02-03,2990687,1813,,2295,,2295,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990676,In-stream video (skippable),2022-02-03,2990676,3520,,4333,,4333,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990665,In-stream video (skippable),2022-02-03,2990665,14350,14350,14350,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990657,In-stream video (skippable),2022-02-03,2990657,404,,7333,,7333,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989223,In-stream video (skippable),2022-02-03,2989223,74616,,181166,2378,181166,2378
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990641,In-stream video (skippable),2022-02-03,2990641,2180,,55552,,55552,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989228,In-stream video (skippable),2022-02-03,2989228,229220,,1031392,4717,1031392,4717
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990691,In-stream video (skippable),2022-02-03,2990691,1505,,1900,,1900,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990683,In-stream video (skippable),2022-02-03,2990683,1705,,2063,,2063,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990682,In-stream video (skippable),2022-02-03,2990682,1945,,2445,,2445,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990681,In-stream video (skippable),2022-02-03,2990681,1295,,1590,,1590,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989222,In-stream video (skippable),2022-02-03,2989222,245383,,1101845,4516,1101845,4516
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990689,In-stream video (skippable),2022-02-03,2990689,1309,,1606,,1606,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990672,In-stream video (skippable),2022-02-03,2990672,633,,832,,832,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990668,In-stream video (skippable),2022-02-03,2990668,17394,17394,17394,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990655,In-stream video (skippable),2022-02-03,2990655,485,,13795,,13795,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989221,In-stream video (skippable),2022-02-03,2989221,103879,,373601,3529,373601,3529
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990678,In-stream video (skippable),2022-02-03,2990678,2087,,2528,,2528,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990647,In-stream video (skippable),2022-02-03,2990647,243,,6257,,6257,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990654,In-stream video (skippable),2022-02-03,2990654,86,,1317,,1317,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990673,In-stream video (skippable),2022-02-03,2990673,769,,954,,954,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990686,In-stream video (skippable),2022-02-03,2990686,4514,,5757,,5757,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990679,In-stream video (skippable),2022-02-03,2990679,2110,,2698,,2698,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989300,In-stream video (skippable),2022-02-03,2989300,36590,,153895,5336,153895,5336
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990685,In-stream video (skippable),2022-02-03,2990685,1148,,1425,,1425,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989295,In-stream video (skippable),2022-02-03,2989295,3654,,9408,400,9408,400
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989297,In-stream video (skippable),2022-02-03,2989297,19915,,58201,3998,58201,3998
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990644,In-stream video (skippable),2022-02-03,2990644,1753,,37252,,37252,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990667,In-stream video (skippable),2022-02-03,2990667,53346,53346,53346,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989299,In-stream video (skippable),2022-02-03,2989299,45240,,156979,3833,156979,3833
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990659,In-stream video (skippable),2022-02-03,2990659,28093,28093,28093,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989298,In-stream video (skippable),2022-02-03,2989298,734,,2405,67,2405,67
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989229,In-stream video (skippable),2022-02-03,2989229,85520,,215467,2835,215467,2835
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990669,In-stream video (skippable),2022-02-03,2990669,31680,31680,31680,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989296,In-stream video (skippable),2022-02-03,2989296,1480,,5992,289,5992,289
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989304,In-stream video (skippable),2022-02-03,2989304,647,,1902,83,1902,83
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989232,In-stream video (skippable),2022-02-03,2989232,45819,,166027,1318,166027,1318
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Twitter - Official,2989305,In-stream video (skippable),2022-02-03,2989305,,2314190,,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990642,In-stream video (skippable),2022-02-03,2990642,2363,,35883,,35883,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990675,In-stream video (skippable),2022-02-03,2990675,1404,,1768,,1768,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989302,In-stream video (skippable),2022-02-03,2989302,1581,,6027,222,6027,222
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989226,In-stream video (skippable),2022-02-03,2989226,36970,,129854,1132,129854,1132
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990652,In-stream video (skippable),2022-02-03,2990652,50,,1082,,1082,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990680,In-stream video (skippable),2022-02-03,2990680,2269,,2884,,2884,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990661,In-stream video (skippable),2022-02-03,2990661,23507,23507,23507,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Facebook/Instagram,2989227,In-stream video (skippable),2022-02-03,2989227,161900,,581778,4957,581778,4957
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990660,In-stream video (skippable),2022-02-03,2990660,27485,27485,27485,,,
15888,Pixel Brand US Q1 2022 Q1 2022 North America,Snapchat,2990688,In-stream video (skippable),2022-02-03,2990688,1870,,2258,,2258,
